标题,链接,价格,作者,出版时间,评论数,简介
Python云原生：构建应对海量用户数据的高可扩展Web应用 机器学习+数据处理+网络爬虫热门编程语言Python助力云时代！云原生持续领航：敏捷、可靠、高弹性、故障隔离，轻松应对强需求架构场景，动态扩展大规模用户流量,http://product.dangdang.com/25286948.html,¥67.50,（印度）Manish Sethi（马尼什 塞西）,2018-07-01,l 云原生是云计算时代的发展趋势和必然结果，将持续领航云时代架构理念。 l 用 Python 语言进行开发，易如门，易掌握，集现今诸多热点技术之大成。 l 流程完整，示例具体详细，一个实际开发案例贯穿始终，全面开放代码。
Python大规模机器学习 Python大规模机器学习实用技术、方法及实践指南，快速构建强大的机器学习模型并部署大规模预测应用程序,http://product.dangdang.com/27867226.html,¥70.30,[荷]巴斯蒂安・贾丁（Bastiaan Sjardin） 等,2019-05-06
Django企业开发实战 高效Python Web框架指南 web开发 the5fire力作从入门到 Django web开发框架指南 Django从入门到精通书籍 开发工程师the5fire教你学会如何使用流行的Python Web框架Django,http://product.dangdang.com/1258416614.html,¥69.30,胡阳,2019-02-01,开发工程师the5fire教你学会如何使用流行的Python Web框架Django
Python Web开发学习实录（配光盘）（Web程序员成功之路）,http://product.dangdang.com/22511531.html,¥45.50,李勇，王文强 编著,2011-10-01,当前，Python已经成为流行的程序设计语言之一，被越来越多的人作为**语言来学习和应用。作为一种解释型的语言，Python具有高效的数据结构，提供了一种简单但很有效的方式以便进行面向对象编程。为了使广大读者既能了解Python语言的基础知识，又能将Python语言应用于特定领域(如Web开发)，李勇，本书全面地介绍了用Python语言进行程序开发的相关知识。学习完本书之后，相信读者能够掌握Python语言，并且可以使用Python语言进行实际项目的开发。
Python数据分析实战 面向实际问题的Python数据分析实践指南，通过丰富的实例、大量的代码片段和图例，可以帮助你快速掌握用Python进行数据分析的各种技术,http://product.dangdang.com/25154069.html,¥62.40,[印尼]伊凡・伊德里斯（Ivan Idris）,2017-08-25
21天学通Python(第2版) 刘凌霞 9787121333491,http://product.dangdang.com/1384364469.html,¥34.39,刘凌霞,2018-02-01,暂时没有内容
Python程序设计基础,http://product.dangdang.com/25584176.html,¥84.10,托尼・加迪斯（Tony Gaddis）,2018-11-22
编程导论――以Python为舟 370段程序+300道习题，双色印刷，作者在中美两国讲授Python课程20余年,http://product.dangdang.com/25347916.html,¥69.80,沙行勉,2018-09-14,全书包含370段程序实例和300道习题。作者为普林斯顿大学博士、千人计划专家、长江学者，曾担任美国UTD大学教师20余年，在讲授Python编程方面具有丰富经验。 《编程导论 以Python为舟》为双色印刷，重点突出，便于读者深入理解和查询知识点。
Python数据抓取技术与实战,http://product.dangdang.com/24033144.html,¥33.80,潘庆和 编著,2016-08-01,如何在大数据时代获得实时的数据信息，分析挖掘、提取出有价值的信息，并以直观清晰的图形表示出关键的数量关系和概念，是一个值得研究的问题。本书通过数据抓取篇（如何获得数据信息）、数据分析篇（分析挖掘，提取出有价值的信息）、数据可视化篇（以直观清晰的图形表示出关键的数量关系和概念）详细描述数据抓取、分析、展示的整个流程，每一篇自成一体，可以单独学习掌握。
现货正版 疯狂Python讲义 李刚 Python编程从入门到实践教程书籍 Python网络编程数据分析网络爬虫 程序,http://product.dangdang.com/1535646433.html,¥78.00,李刚,2019-01-01
写给系统管理员的Python脚本编程指南 系统管理 脚本 爬虫 Linux Python脚本编程指南,http://product.dangdang.com/1568360655.html,¥34.50,甘尼什・桑吉夫・奈克,2020-01-01,Python脚本编程手册 Python脚本编程指南
Python程序设计基础 高等学校计算机通识类课程的教材,http://product.dangdang.com/27860191.html,¥39.00,鲁凌云 等,2019-04-15,适合作为高等学校计算机通识类课程的教材
"Python新手使用Django架站的16堂课 台湾大师带你活用Django Web Framework,快速构建移动网站",http://product.dangdang.com/25060826.html,¥60.60,何敏煌,2017-04-05,"本书免费赠送范例网站的源码和网站文件夹结构及其文件,下载地址:http://pan.baidu.com/s/1pLIuFXp（注意区分数字和英文字母大小写）1.详细的步骤教学，按图操作，快速上手2.深入分析Django的MVC/MTV架构3.多个实用的网站开发范例，即学即用到个人网站4.从设计、规划到实践，16堂课使你轻松成为网络架站高手"
Python数据科学入门 【图灵程序设计丛书】Python数据处理 快速掌握数据采集与清洗 数据分析 机器学习等数据科学领域常见任务和工具 用Python轻松解决数据科学问题,http://product.dangdang.com/25188978.html,¥44.20,[俄]德米特里・齐诺维耶夫（Dmitry Zinoviev）,2017-11-01,不同类型文本数据的获取、清洗、组织和可视化如何用NumPy和Pandas模块处理数值数据探索用MySQL和MongoDB配置、填充、查询数据网络创建、度量和分析概率与统计以及机器学习的相关基本概念
Python 网络爬虫实战 大数据工程师的Python快速入门书,http://product.dangdang.com/24168054.html,¥40.70,胡松涛,2016-12-23,"本书免费赠送书中代码,下载地址为http://pan.baidu.com/s/1miTmq5y"
正版 高教版Python语言程序设计冲刺试卷 含线上题库 第2版 二级教程 Python语言程序设计,http://product.dangdang.com/1290789488.html,¥71.30,无,2019-01-01
Python安全编程项目实训教程,http://product.dangdang.com/28485161.html,¥30.00,傅彬,2019-10-01
自己动手写Python虚拟机,http://product.dangdang.com/27886076.html,¥62.40,海纳,2019-06-01,本书内容新颖、通俗易懂，读者只需懂得相关的类C语言即可阅读。
正则指引（第2版） 《精通正则表达式 Plus》 文本自动化处理黑魔法 贴近中文世界|本土程序员思维.NET|Java|JavaScript|PHP|Python|Ruby|Objective-C|Go全语种覆盖,http://product.dangdang.com/25479327.html,¥82.20,余晟,2018-10-01,来自真实场景与高频问题的妙用法门 覆盖所有主流编程语言及其版本差异 源代码及文本数据处理走向高效之路 贯通编码问题 匹配原理 解题思路 适用日志分析|网络运维|自动化测试 深入原理结构差异以利现成成果移植
现货正版 Python数据分析入门从数据获取到可视化 python语言编程教程从入门到精通 python程序设计 py,http://product.dangdang.com/1535644263.html,¥39.00,沈祥壮,2019-08-26
计算机科学导论――以Python为舟（第2版） 国家千人、长江学者沙教授心血之作。在Python语言的系统学习中，融合计算机领域各类知识，贯穿计算机科学之精髓。行文生动活泼，兼具人文思考。,http://product.dangdang.com/24034054.html,¥49.00,沙行勉,2016-10-01,本书作者在中美两国多年从事计算机学科的教育和研究，成就斐然。本书将计算机学科的各类知识与作者自己的思考融汇贯通，以Python语言为载体汇合而成。本书从第1章开始就紧紧抓住计算机科学的精髓，广泛覆盖计算机学科的各类基本知识，使用方便易学的Python为工具，使得教学和学习都极为简单、有效。 本书以活泼的形式对复杂的概念进行有条理的分析与讲解，再辅以人文方面的关联解释，能够激发学生对计算机知识学习的兴趣和思考。本书适合作为Python程序设计、计算机导论等相关课程的教材，更适用于普通读者自学Python语言和计算机入门知识等。
Python程序设计实用教程,http://product.dangdang.com/25288911.html,¥56.00,杨连贺、董禹龙、房超、毕璐琪、梁润宇、杨阳、彭进香,2018-06-09,《Python程序设计实用教程》*的特点是内容紧凑、案例丰富、学以致用；程序输出原滋原味，既有正确输出的结果，又有错误输出的提示，让读者既能从 正 的方面学到经验，又能从 负 的方面吸取教训，使经验与教训兼而得之。《Python程序设计实用教程》总体内容按照先基础、后应用的顺序安排。前6章为基础篇，其内容循序渐进；后6章为应用篇，其内容自成体系；每个知识点按照先讲解知识、后给出案例的顺序编写；每个软件都配有安装过程截图，每道例题都配有运行结果截图，一目了然。 《Python程序设计实用教程》作者具有近30年的程序设计教学经验，讲授过多门编程语言课程，并编写过大量的应用程序，青年时期曾参加过市级讲课大赛并取得优异成绩，特别是在美国访学期间，用Python语言开发过较大规模的软件。在内容的组织和安排上，本书结合了作者多年
Python机器学习 硅谷热门技术图书，Amazon广泛好评，Python机器学习入门*,http://product.dangdang.com/24224397.html,¥71.30,（美）塞巴斯蒂安・拉施卡（Sebastian Raschka）,2017-03-14
软件架构：Python语言实现 软件架构：Python语言实现,http://product.dangdang.com/25248553.html,¥62.40,［印度］ 阿南德・巴拉钱德拉・皮莱,2018-03-15
Python程序设计――从基础开发到数据分析（微课版） 案例引导，注重实践，从入门到提高，配套51个450分钟微课视频,http://product.dangdang.com/27882053.html,¥69.00,夏敏捷、程传鹏、韩新超、宋宝卫,2019-05-30,Python程序设计涉及的范围非常广泛，内容编排并不求全、求深，而是考虑零基础读者的接受能力，语言语法介绍以够用、实用和应用为原则，选择Python 中必备、实用的知识进行讲解，强化程序思维能力培养。 ? 游戏案例选取贴近生活，有助于提高学习兴趣。 ? 开发篇中每款游戏案例均提供详细的设计思路、关键技术分析以及具体的解决方案。每一个游戏实例都是活的、实用的Python编程实例。 ? 本书课件请到清华大学出版社官方网站本书页面下载。源代码请扫描前言中的二维码获取，微课视频请扫描书中对应位置二维码进行观看。
